"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"109","19.05.2006","A","Allgemeines bürgerliches Gesetzbuch, Änderung","715/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00715/index.shtml","XXII","2","XXII_715A"
"110","19.05.2006","A","Zivilpakt (ZIP-G); Allgemeines bürgerliches Gesetzbuch, Mietrechtsgesetz u.a., Änderung","712/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00712/index.shtml","XXII","2","XXII_712A"
"111","19.05.2006","A","Bundesgesetz über die Eingetragene Partnerschaft (EP-G) geschaffen sowie das Allgemeine Bürgerliche Gesetzbuch, das Personenstandsgesetz, das Ehegesetz, das Strafgesetzbuch, das Allgemeine Sozialversicherungsgesetz,","582/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00582/index.shtml","XXII","2","XXII_582A"
"112","16.05.2006","A","Einkommensteuergesetz, Änderung","801/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00801/index.shtml","XXII","2","XXII_801A"
"113","16.05.2006","A","Arbeitsverfassungsgesetz, Änderung","677/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00677/index.shtml","XXII","2","XXII_677A"
"114","16.05.2006","A","Arbeitslosenversicherungsgesetz, Änderung","674/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00674/index.shtml","XXII","2","XXII_674A"
"115","11.05.2006","BUA","Haftungsübernahme zur Zukunftssicherung der BAWAG P.S.K.; Bundesfinanzgesetz 2006, Nationalbankgesetz 1984, Änderung","1447 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01447/index.shtml","XXII","5","XXII_1447dB"
"116","11.05.2006","BUA","Anti-Doping-Bundesgesetz, Änderung","1416 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01416/index.shtml","XXII","5","XXII_1416dB"
"117","11.05.2006","RV","Auslandsösterreicher-Fonds (AÖF-G)","1363 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01363/index.shtml","XXII","5","XXII_1363dB"
"118","11.05.2006","RV","""Diplomatische Akademie Wien'' (DAK-Gesetz 1996), Änderung","1298 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01298/index.shtml","XXII","5","XXII_1298dB"
"119","11.05.2006","A","Privatfernsehgesetz, Änderung","799/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00799/index.shtml","XXII","5","XXII_799A"
"120","11.05.2006","A","Institute of Science and Technology - Austria","798/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00798/index.shtml","XXII","5","XXII_798A"
"121","11.05.2006","A","Vorübergehende sachliche Immunität von Leihgaben zu Ausstellungen der Bundesmuseen, Änderung","750/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00750/index.shtml","XXII","5","XXII_750A"
"122","09.05.2006","A","Bundes-Verfassungsgesetz, Änderung; Bundesgrundsatzgesetz","766/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00766/index.shtml","XXII","2","XXII_766A"
"123","08.05.2006","RV","Haftungsübernahme für die Finanzierung von Eisenbahnmaterial (EUROFIMA-Gesetz)","1391 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01391/index.shtml","XXII","5","XXII_1391dB"
"124","28.04.2006","RV","Bauern-Sozialversicherungsgesetz","1280 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01280/index.shtml","XXII","5","XXII_1280dB"
"125","27.04.2006","A","Kraftfahrgesetz, Änderung","816/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00816/index.shtml","XXII","2","XXII_816A"
"126","26.04.2006","A","Anti-Doping-Bundesgesetz (zurückgezogen)","813/A und Zu 813/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00813/index.shtml","XXII","5","XXII_813AundZu813A"
"127","25.04.2006","RV","Übernahmerechts-Änderungsgesetz 2006 – ÜbRÄG 2006","1334 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01334/index.shtml","XXII","5","XXII_1334dB"
"128","25.04.2006","A","ÖIAG-Gesetz 2000","754/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00754/index.shtml","XXII","5","XXII_754A"
"129","25.04.2006","A","Universitätsgesetz, Änderung","752/A","https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00752/index.shtml","XXII","5","XXII_752A"
"130","21.04.2006","RV","Bundesstraßengesetz 1971, Änderung","1333 d.B.","https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01333/index.shtml","XXII","5","XXII_1333dB"
